application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,property_ownership_status,applicant_age,gender,loan_status
8671026f-bd76-4823-8211-91554e7fbf40,CUST106453,2023-05-03,Personal Loan,151000.0,36,13.87,Debt Consolidation,Retired,34500.0,630,Jointly Owned,39,Female,Declined
d686c25b-4a9f-46c3-91b2-c2f6d99e74c1,CUST106804,2024-05-01,Home Loan,100000.0,60,9.01,Wedding,Unemployed,28400.0,728,Jointly Owned,59,Other,Approved
12c8732b-ca5c-434d-8b1d-25d8e0be8a2b,CUST115900,2023-10-06,Business Loan,693000.0,240,10.2,Business Expansion,Self-Employed,64000.0,732,Rented,23,Male,Approved
0b3b975e-06c8-4337-bfad-ed9b8a262c6f,CUST115369,2023-12-30,Car Loan,426000.0,360,9.49,Medical Emergency,Business Owner,19600.0,657,Rented,41,Male,Approved
b79aceab-2746-4220-bb60-7fb5e876e784,CUST107771,2023-05-12,Personal Loan,548000.0,12,9.41,Debt Consolidation,Business Owner,44900.0,669,Owned,61,Female,Fraudulent - Detected
4b564db2-0b81-411b-a686-55c695cb26b8,CUST101030,2022-10-25,Business Loan,881000.0,60,12.04,Home Renovation,Student,43600.0,631,Owned,24,Male,Declined
7a22bf6c-5179-4f55-8d7a-186a04e80ef9,CUST115579,2024-12-05,Business Loan,100000.0,12,11.79,Business Expansion,Self-Employed,34800.0,671,Owned,58,Other,Approved
ee0acf49-1475-4b02-857d-10ca9bb4b0d6,CUST104993,2024-07-21,Education Loan,883000.0,12,10.87,Vehicle Purchase,Student,64200.0,711,Jointly Owned,45,Male,Approved
ea3700b1-559f-428a-9cf1-fc0bd2be0b68,CUST109314,2025-04-02,Home Loan,791000.0,36,12.05,Wedding,Student,46800.0,714,Owned,57,Female,Approved
c70f699a-99e2-4133-a95b-2f702a191788,CUST112494,2022-07-08,Business Loan,453000.0,360,11.63,Wedding,Unemployed,52700.0,772,Owned,47,Other,Approved
fe20f100-a2a0-45a9-81a5-a6d2d91bbc88,CUST115963,2023-10-19,Home Loan,288000.0,120,7.0,Wedding,Business Owner,53800.0,621,Jointly Owned,22,Male,Declined
63916b0c-40b6-45ec-b468-c40c0db946d4,CUST116865,2023-04-18,Education Loan,1145000.0,36,9.88,Vehicle Purchase,Student,64900.0,682,Owned,59,Other,Approved
b66fc9cc-7ffb-4eab-a1ee-df480cfcf67e,CUST109367,2022-08-08,Car Loan,542000.0,60,7.0,Vehicle Purchase,Business Owner,83400.0,717,Rented,27,Other,Approved
bbe6ca50-ae77-424a-9019-1f5ad1080939,CUST117354,2023-10-25,Home Loan,170000.0,36,10.87,Wedding,Self-Employed,96700.0,675,Jointly Owned,47,Female,Approved
8484821b-6f12-4ff6-b812-278314fd9f10,CUST105898,2022-08-08,Home Loan,726000.0,60,9.62,Medical Emergency,Salaried,50900.0,617,Jointly Owned,50,Female,Declined
249af37b-3ba4-48b0-b990-c0dd415feeb7,CUST119622,2024-05-02,Home Loan,957000.0,36,12.68,Education,Student,66300.0,836,Rented,27,Female,Approved
f9248fef-fa46-46c8-aa98-21f2d6c2ad36,CUST107493,2023-05-02,Home Loan,526000.0,24,13.21,Home Renovation,Student,50000.0,727,Rented,21,Other,Approved
feac2ac5-fb3f-4338-b532-082be0547416,CUST104763,2023-08-10,Car Loan,100000.0,360,9.31,Education,Business Owner,59600.0,634,Jointly Owned,59,Other,Declined
c40b5f5f-529c-4b91-a1eb-1ddf8eb24302,CUST101672,2023-05-13,Personal Loan,508000.0,12,10.13,Wedding,Retired,40200.0,665,Owned,39,Male,Approved
9f02b776-fd24-412c-94b5-ddd9f436fee5,CUST119501,2022-08-05,Personal Loan,433000.0,120,8.99,Home Renovation,Self-Employed,52500.0,707,Jointly Owned,62,Male,Approved
05f3d0f1-b9b9-48e9-a854-10c6b3c93979,CUST115545,2023-11-29,Business Loan,904000.0,240,9.81,Business Expansion,Salaried,41100.0,702,Jointly Owned,21,Female,Approved
2d87c67c-8a21-4d1d-9edf-b28c628e3aed,CUST102746,2023-08-15,Car Loan,240000.0,60,7.77,Home Renovation,Salaried,56000.0,704,Owned,24,Other,Approved
1b84eb57-4819-4f11-a3a8-72a0b1040833,CUST105981,2024-04-25,Personal Loan,703000.0,240,8.09,Medical Emergency,Retired,90600.0,708,Jointly Owned,42,Female,Fraudulent - Detected
bf799064-d5ec-4f27-a22c-870c20171fd4,CUST107346,2023-02-03,Education Loan,637000.0,120,10.76,Vehicle Purchase,Business Owner,29400.0,714,Jointly Owned,23,Female,Approved
307e56d4-834d-4a74-8bd3-4b81d0c66582,CUST107415,2024-06-23,Car Loan,427000.0,12,12.68,Debt Consolidation,Student,10000.0,682,Owned,60,Other,Approved
d5a9597b-4c6e-4022-b549-9df70d8fd7ea,CUST108480,2025-05-01,Car Loan,637000.0,36,10.41,Business Expansion,Self-Employed,42000.0,647,Jointly Owned,44,Female,Declined
c930eb97-c5c2-4968-8b87-0ef31f94a8e9,CUST111310,2025-03-10,Personal Loan,315000.0,12,9.36,Vehicle Purchase,Salaried,46900.0,638,Rented,53,Female,Declined
043f49a5-ece9-4d60-9102-f570db1fd690,CUST106698,2022-07-16,Personal Loan,772000.0,240,15.77,Wedding,Unemployed,21800.0,646,Rented,47,Other,Declined
41bd7f1e-2e64-4dea-b486-9848b6ef3ed8,CUST107154,2024-09-26,Personal Loan,663000.0,12,9.4,Home Renovation,Retired,40400.0,764,Owned,48,Female,Approved
de238fca-e2af-4338-8770-ffbfe2702a8e,CUST119399,2024-10-08,Personal Loan,858000.0,12,10.65,Business Expansion,Retired,48000.0,707,Rented,30,Female,Approved
8ef17ff9-ca55-472c-ab69-37a041938d8b,CUST114445,2023-11-02,Home Loan,133000.0,60,13.42,Business Expansion,Business Owner,26400.0,690,Jointly Owned,56,Other,Approved
502448ba-f449-4084-8765-de6a484b5301,CUST114207,2024-11-03,Car Loan,583000.0,36,13.9,Vehicle Purchase,Salaried,46800.0,766,Owned,55,Female,Approved
022a374b-8725-4309-8940-34e19a178f14,CUST109441,2022-11-06,Business Loan,283000.0,360,9.01,Home Renovation,Salaried,43700.0,659,Owned,49,Female,Fraudulent - Detected
3f47e2e3-5b3e-4c15-968e-a1a670bdb37e,CUST106330,2024-09-16,Business Loan,655000.0,120,11.12,Education,Student,83000.0,762,Jointly Owned,25,Male,Approved
ab6e1428-5fe3-4f8c-832b-38f6e6af08a3,CUST110973,2024-09-15,Business Loan,100000.0,240,13.33,Vehicle Purchase,Student,62300.0,704,Owned,38,Female,Approved
be014a75-f736-41b0-8b3a-b7e6b8f38ba5,CUST116917,2024-05-24,Personal Loan,172000.0,240,11.34,Home Renovation,Unemployed,53600.0,678,Jointly Owned,46,Female,Approved
eeced341-fbe2-4943-90fc-d09c7e3897d6,CUST119148,2022-12-09,Education Loan,955000.0,12,11.95,Business Expansion,Unemployed,12900.0,779,Jointly Owned,24,Female,Approved
54a9457f-6f4b-4bf6-bbb9-dc2142a9d4e1,CUST106089,2023-05-15,Personal Loan,556000.0,24,8.84,Education,Student,49000.0,787,Owned,43,Female,Approved
97cc60aa-2905-49b8-bc61-22856ed977c1,CUST105272,2025-04-07,Personal Loan,1532000.0,24,7.0,Home Renovation,Retired,20000.0,708,Jointly Owned,63,Other,Approved
5d4c8c8c-6302-4999-9f6d-acb915d7d21f,CUST113242,2025-01-13,Car Loan,802000.0,240,9.39,Debt Consolidation,Unemployed,20800.0,592,Owned,34,Male,Declined
8785de5e-00de-4a89-8119-158f78daaeae,CUST103490,2024-11-12,Business Loan,640000.0,60,12.99,Home Renovation,Unemployed,41800.0,708,Jointly Owned,50,Other,Approved
33a0ac3d-acca-45bf-9ec4-df73f30c4eb6,CUST104935,2023-01-10,Business Loan,199000.0,120,8.66,Business Expansion,Salaried,63600.0,689,Jointly Owned,30,Male,Approved
6a606cb5-856b-4b3a-97ed-7929f9a3d5d1,CUST107924,2024-02-01,Personal Loan,1080000.0,120,14.89,Debt Consolidation,Unemployed,42000.0,636,Jointly Owned,31,Other,Declined
59862fbf-11f0-4e03-9c41-be0b781bbce8,CUST111713,2023-06-15,Car Loan,462000.0,36,8.09,Debt Consolidation,Self-Employed,57300.0,696,Rented,29,Female,Approved
6806dcae-8df6-41a3-9d82-1419cc221aff,CUST118179,2023-12-18,Business Loan,223000.0,12,11.84,Wedding,Retired,83900.0,669,Jointly Owned,54,Female,Approved
8d255147-2ecc-430c-98b8-f53a043a4f65,CUST108145,2022-11-01,Personal Loan,311000.0,120,7.0,Vehicle Purchase,Unemployed,49400.0,693,Jointly Owned,39,Male,Approved
322b19ae-c128-4a7a-8475-0ab5335f1d1d,CUST111825,2022-11-09,Personal Loan,591000.0,240,11.8,Debt Consolidation,Unemployed,70500.0,737,Owned,31,Other,Approved
4f609f83-2a06-4616-99b0-6057b9ec1a63,CUST114647,2024-07-24,Business Loan,505000.0,240,11.68,Education,Self-Employed,27000.0,790,Owned,21,Male,Approved
807f07d4-d6b8-403d-a03f-20578d1be106,CUST101073,2024-07-21,Education Loan,100000.0,120,9.45,Wedding,Retired,17900.0,703,Jointly Owned,34,Male,Approved
d68b383e-1f0e-477a-bcbc-2e261c971a54,CUST101462,2024-05-23,Business Loan,836000.0,24,9.96,Wedding,Retired,44800.0,746,Rented,55,Male,Approved
92d93360-88a1-4cc1-bfdf-7603eba156ad,CUST117872,2024-04-09,Personal Loan,100000.0,120,9.95,Business Expansion,Self-Employed,77000.0,667,Owned,56,Other,Approved
36d04e88-e42d-40c2-9b4c-fa8b466042f3,CUST116641,2025-04-22,Car Loan,636000.0,360,12.0,Home Renovation,Student,58200.0,676,Rented,30,Female,Approved
bcd95155-77d6-488c-b726-3227d5d9e309,CUST118505,2025-03-03,Car Loan,132000.0,60,9.14,Home Renovation,Salaried,15200.0,686,Owned,62,Other,Approved
a6b9d75e-302e-47a8-ba64-b6cbee899396,CUST117354,2025-05-07,Education Loan,971000.0,60,8.96,Vehicle Purchase,Self-Employed,96700.0,798,Rented,47,Female,Approved
ac7f3b1b-31d0-4e04-bdf7-41b2a764ee64,CUST118776,2023-10-23,Business Loan,368000.0,24,12.0,Wedding,Self-Employed,33300.0,757,Rented,28,Female,Approved
2ca09bd5-6cda-43e0-b114-0ab2437071e4,CUST106166,2024-06-20,Car Loan,895000.0,12,10.6,Home Renovation,Unemployed,78400.0,654,Rented,24,Male,Approved
a9a7d108-4309-4b0d-a0d7-5835eafa0a6c,CUST118458,2023-08-30,Education Loan,629000.0,240,9.11,Home Renovation,Retired,51700.0,757,Rented,53,Male,Approved
32ce3193-5f2f-4e3e-b821-e8e162ffc99b,CUST111713,2025-01-18,Car Loan,185000.0,120,7.76,Vehicle Purchase,Self-Employed,57300.0,787,Jointly Owned,29,Female,Approved
682ee8ab-f7bb-4b91-834b-13a1742e053e,CUST112133,2025-01-26,Home Loan,915000.0,120,9.87,Wedding,Salaried,59200.0,614,Jointly Owned,64,Other,Declined
9e73b085-3ad9-4b0e-9b98-88bfc7df55df,CUST105114,2024-10-19,Personal Loan,336000.0,60,11.15,Business Expansion,Retired,46600.0,715,Rented,49,Other,Approved
0f753136-a271-4e18-be49-ede13cdb93e8,CUST104419,2024-03-12,Home Loan,884000.0,240,8.9,Business Expansion,Unemployed,10000.0,650,Owned,50,Other,Declined
d16904ac-2cc5-4d4d-a6c1-11f60ba7bdfc,CUST109956,2024-08-14,Personal Loan,596000.0,24,10.2,Wedding,Student,59800.0,646,Jointly Owned,27,Female,Declined
fe2cd87b-1338-404e-a8f5-d59b14195e10,CUST115019,2023-01-07,Education Loan,601000.0,240,11.84,Vehicle Purchase,Unemployed,44700.0,707,Rented,51,Female,Approved
22b496d8-7f2a-4b62-9f3f-e2efcf7198a2,CUST106235,2025-02-01,Business Loan,569000.0,24,11.54,Wedding,Self-Employed,74200.0,641,Jointly Owned,57,Male,Declined
0a2f5e18-7678-4956-bf64-a8746b91635e,CUST114946,2024-04-10,Car Loan,423000.0,120,13.73,Education,Salaried,52100.0,644,Rented,24,Male,Declined
f2054b7a-ed3a-4ac1-b65f-8fa497ed6c43,CUST107220,2022-06-27,Home Loan,882000.0,36,12.85,Wedding,Business Owner,77700.0,711,Jointly Owned,40,Female,Approved
9e521cd5-5d8c-430c-aa51-3b3bba5cc875,CUST112535,2025-01-26,Business Loan,224000.0,120,14.56,Education,Student,11700.0,672,Rented,43,Male,Approved
61900e51-aae4-4489-a932-f87d0f1a7a1f,CUST116184,2022-09-04,Business Loan,962000.0,240,8.29,Wedding,Self-Employed,59200.0,708,Owned,41,Other,Approved
79ea9057-5840-4a3d-8dd0-1ebaca248523,CUST107089,2023-04-21,Business Loan,100000.0,12,7.6,Medical Emergency,Self-Employed,71600.0,753,Owned,31,Female,Approved
ae9e94be-9f73-459b-8962-e50bd5eb1746,CUST113325,2024-05-08,Education Loan,486000.0,240,11.76,Medical Emergency,Student,87900.0,730,Rented,28,Other,Approved
85b601ac-108b-48dd-ba26-57bc6d2b8d32,CUST108353,2024-08-19,Personal Loan,391000.0,240,12.1,Home Renovation,Salaried,69300.0,657,Rented,21,Male,Approved
7fe6756b-52c5-4793-93a0-57ac75b5a167,CUST114098,2024-08-08,Education Loan,772000.0,60,8.28,Wedding,Business Owner,48000.0,779,Rented,56,Female,Approved
c335d1a9-816d-4eec-a67f-5bf5944b0c7d,CUST104388,2025-05-24,Education Loan,826000.0,12,11.75,Home Renovation,Retired,53600.0,704,Jointly Owned,59,Male,Approved
4adcebd6-4f59-47d0-ae07-a26d61076b0b,CUST106575,2024-02-04,Personal Loan,924000.0,36,9.53,Home Renovation,Unemployed,78900.0,719,Owned,40,Female,Approved
71a991f6-69a9-45f5-af49-41db7f3a4477,CUST102665,2024-03-21,Home Loan,282000.0,12,12.91,Debt Consolidation,Unemployed,15800.0,742,Owned,42,Female,Approved
b434fd67-6859-41a4-acfe-a97778973fc8,CUST102354,2023-07-24,Car Loan,551000.0,36,8.7,Debt Consolidation,Business Owner,80300.0,760,Owned,26,Female,Approved
77c9f9d4-1497-4fd2-80fc-9576a5ee0951,CUST103816,2023-04-07,Business Loan,100000.0,240,8.46,Wedding,Unemployed,40400.0,739,Jointly Owned,22,Other,Approved
45dc70a3-daee-43fe-8bab-d98dd28473d9,CUST105345,2024-01-03,Home Loan,740000.0,36,7.0,Wedding,Unemployed,91900.0,769,Jointly Owned,33,Female,Approved
682141c4-46ef-4cd0-9cc1-65a80701e798,CUST114069,2024-11-06,Business Loan,791000.0,240,12.05,Vehicle Purchase,Retired,27100.0,763,Owned,32,Female,Approved
6e5ee5d1-679a-41c6-b518-1d31a201b75a,CUST117252,2024-01-26,Business Loan,599000.0,360,9.5,Vehicle Purchase,Salaried,65300.0,694,Owned,31,Female,Approved
58893c2a-7806-49aa-9b20-81876ddf04c0,CUST119772,2022-11-12,Car Loan,170000.0,240,7.0,Wedding,Self-Employed,14100.0,720,Jointly Owned,47,Male,Approved
49765c7a-7b1a-405a-a459-c0989fada1a6,CUST117975,2022-09-11,Personal Loan,146000.0,60,7.45,Vehicle Purchase,Salaried,53300.0,666,Jointly Owned,40,Female,Approved
3b51fa68-3452-4e5e-91c2-31092935789a,CUST101520,2023-05-22,Business Loan,404000.0,120,10.76,Wedding,Unemployed,80500.0,796,Rented,24,Male,Approved
eb6740be-d054-452d-9758-fa1e20d31a5d,CUST117912,2022-10-14,Personal Loan,482000.0,240,10.06,Business Expansion,Retired,44200.0,749,Rented,57,Male,Approved
9d389040-a9d6-4586-a2f4-4f80cd34391b,CUST119532,2022-11-10,Education Loan,546000.0,360,10.61,Vehicle Purchase,Business Owner,87400.0,766,Owned,63,Male,Approved
37a3f476-f0ef-4378-9e71-210722a718bd,CUST109823,2024-08-12,Education Loan,853000.0,360,11.4,Wedding,Student,38500.0,673,Rented,36,Female,Approved
2e4fe226-3c5d-495a-ba98-b52ae1d9a498,CUST119740,2023-10-09,Business Loan,631000.0,120,13.02,Vehicle Purchase,Unemployed,45800.0,668,Jointly Owned,50,Other,Approved
2ae2e3a2-f509-4140-bf67-5fb2891d0884,CUST105468,2022-07-07,Home Loan,636000.0,24,10.19,Wedding,Self-Employed,41800.0,773,Rented,38,Female,Approved
21964891-a526-4b2f-8497-4d0b2a78336b,CUST115405,2023-11-01,Personal Loan,712000.0,12,10.04,Vehicle Purchase,Retired,61700.0,718,Rented,45,Other,Approved
09a2d273-56b5-4ea8-a8b9-bec53762a443,CUST104119,2022-08-19,Business Loan,328000.0,60,11.8,Home Renovation,Student,24000.0,673,Owned,22,Female,Approved
f495cc39-ef29-446f-8d65-310ae954c0b8,CUST117889,2025-01-29,Personal Loan,100000.0,60,9.5,Business Expansion,Student,88600.0,663,Jointly Owned,28,Female,Approved
2e525421-569c-4e5b-a88a-aead78636607,CUST109745,2025-03-15,Education Loan,319000.0,360,14.76,Home Renovation,Self-Employed,66300.0,707,Rented,21,Male,Approved
88eb1538-88d8-4d5d-ac20-6780c916b8d8,CUST112107,2022-06-12,Home Loan,612000.0,120,9.83,Debt Consolidation,Self-Employed,100400.0,731,Owned,33,Other,Approved
793810ce-07e2-4315-862f-a7d1f240a45e,CUST112943,2024-04-14,Business Loan,175000.0,60,9.82,Debt Consolidation,Salaried,81900.0,729,Owned,39,Female,Approved
f8a6785a-7699-44fc-8bd4-36ed680877bf,CUST118153,2025-04-15,Personal Loan,787000.0,360,13.14,Medical Emergency,Unemployed,53800.0,686,Rented,41,Male,Approved
85bbb142-1148-4ce7-98f9-5b37ffea2f82,CUST104006,2023-10-20,Home Loan,309000.0,24,9.71,Wedding,Unemployed,10000.0,755,Jointly Owned,30,Male,Approved
bf03ffbc-dd56-403a-850d-654f6481d1cf,CUST100890,2023-03-26,Education Loan,618000.0,240,11.34,Business Expansion,Salaried,70500.0,620,Rented,21,Other,Declined
efe1ccd6-6500-4994-907d-538f2ac15fe0,CUST106700,2024-09-11,Car Loan,412000.0,120,10.74,Wedding,Salaried,79800.0,753,Jointly Owned,32,Other,Approved
3b136e13-9f02-4665-be61-68d20625049c,CUST114949,2023-09-13,Education Loan,464000.0,24,11.13,Wedding,Retired,46000.0,623,Owned,31,Male,Declined
e295bd48-dfe9-44ae-bd92-4faf8bf597d4,CUST104673,2025-03-18,Education Loan,100000.0,36,12.96,Education,Retired,23600.0,576,Owned,48,Female,Declined
62fbdbe3-3a2d-4e8a-966a-3434f2e3dbb7,CUST113934,2023-01-23,Personal Loan,1316000.0,360,12.82,Home Renovation,Unemployed,55200.0,608,Jointly Owned,64,Other,Declined
2a22431c-bdeb-4e00-9f65-9bb1b3d9416d,CUST119508,2022-11-29,Education Loan,325000.0,360,10.05,Education,Self-Employed,38300.0,794,Jointly Owned,37,Male,Approved
4b67e413-2868-44fa-aaa6-b1ec7529f0ec,CUST117818,2024-04-17,Education Loan,100000.0,360,14.98,Debt Consolidation,Unemployed,62600.0,705,Rented,62,Other,Approved
f813dbfe-8616-4ded-862a-b3292682f98d,CUST105428,2024-06-16,Personal Loan,216000.0,36,15.81,Home Renovation,Salaried,30700.0,655,Rented,55,Other,Approved
70255727-45d0-4fe8-925a-189e7408eb3a,CUST115555,2024-11-09,Car Loan,155000.0,12,11.36,Education,Student,23500.0,765,Owned,49,Female,Approved
d3cda73f-9b83-4597-89c0-3939bfe4da4e,CUST104931,2023-07-07,Education Loan,529000.0,12,8.9,Vehicle Purchase,Student,10000.0,665,Owned,49,Female,Approved
ddf72892-d156-4cfe-aa03-f4f983fc710b,CUST108745,2024-02-14,Business Loan,100000.0,12,11.02,Education,Salaried,32700.0,684,Owned,51,Other,Approved
731c6f7e-7440-4f35-9077-312df824e1b3,CUST119464,2024-04-27,Education Loan,414000.0,360,11.05,Medical Emergency,Self-Employed,28000.0,778,Jointly Owned,40,Male,Approved
eb6a67ce-fabe-440c-a7cc-4b841f044b67,CUST114976,2025-06-04,Car Loan,151000.0,120,12.87,Home Renovation,Retired,26000.0,678,Rented,57,Female,Approved
9b66cde8-2f37-4c99-92a0-c42f72e8c1ef,CUST106363,2023-10-24,Car Loan,273000.0,240,9.07,Medical Emergency,Salaried,67100.0,667,Owned,34,Male,Approved
fee881ad-4d18-4a3c-8715-37f86178b638,CUST106707,2024-07-09,Home Loan,923000.0,60,12.19,Debt Consolidation,Self-Employed,50800.0,797,Owned,55,Male,Approved
81cab332-179b-4446-84f4-f8550e9b5aeb,CUST100320,2024-08-30,Home Loan,247000.0,60,10.78,Wedding,Student,52400.0,682,Owned,38,Male,Approved
7d1c5c77-9dc3-4460-9f3e-d1d9d34e74c5,CUST106581,2023-11-17,Personal Loan,550000.0,240,10.6,Vehicle Purchase,Retired,56100.0,754,Rented,39,Female,Approved
25663467-0a44-4860-b5b3-ad7fc3206b66,CUST105166,2023-01-21,Car Loan,310000.0,360,12.07,Business Expansion,Business Owner,37400.0,700,Owned,55,Female,Approved
823c246b-8720-4019-a516-eeca659b33c2,CUST101856,2025-01-24,Personal Loan,444000.0,240,10.47,Wedding,Unemployed,84800.0,644,Owned,60,Other,Declined
4d46c5e9-8670-4d1d-b8e9-0e08f7233ea5,CUST101452,2023-11-05,Education Loan,276000.0,360,7.0,Debt Consolidation,Unemployed,56000.0,757,Owned,37,Male,Approved
b6a4b632-2e82-4954-9ba4-66790cffbc05,CUST111953,2024-07-09,Home Loan,832000.0,240,10.36,Medical Emergency,Unemployed,10000.0,707,Owned,35,Female,Approved
b5f36b36-e176-4f10-a85b-288d80f84707,CUST118503,2024-07-13,Education Loan,614000.0,240,9.16,Medical Emergency,Unemployed,96400.0,684,Jointly Owned,38,Male,Approved
027e56fe-3fe0-424d-8690-16109e429aec,CUST103929,2024-07-19,Home Loan,808000.0,240,8.48,Education,Salaried,54300.0,708,Owned,57,Female,Fraudulent - Detected
e818ecbf-3499-4138-b946-105209ebc4d3,CUST104518,2023-09-03,Home Loan,627000.0,240,11.9,Education,Salaried,58700.0,726,Jointly Owned,45,Female,Approved
0dab160e-e951-4287-a099-d959642f7e17,CUST108183,2025-02-15,Business Loan,324000.0,36,9.42,Medical Emergency,Self-Employed,53500.0,668,Owned,46,Female,Approved
3864e586-0f60-4b4c-bfa9-c434b2136b38,CUST105635,2024-11-07,Home Loan,344000.0,12,10.94,Medical Emergency,Self-Employed,67700.0,657,Owned,59,Female,Approved
a98c81de-738b-4f85-942b-0b7ea28128d1,CUST114831,2022-12-28,Home Loan,402000.0,12,14.02,Education,Salaried,33400.0,784,Rented,28,Male,Approved
ed27e4e0-762b-44b4-a183-f02a737997ac,CUST102116,2024-02-12,Business Loan,539000.0,36,10.25,Business Expansion,Unemployed,44300.0,663,Rented,47,Male,Approved
d3d500e9-0e78-419b-8d7c-5a5c313ca9a7,CUST113003,2025-04-21,Home Loan,726000.0,120,13.31,Home Renovation,Salaried,27000.0,685,Rented,64,Male,Approved
6e74a849-b0df-48bb-aed6-d3bf06e428d5,CUST119794,2024-08-02,Business Loan,258000.0,60,11.04,Vehicle Purchase,Salaried,45900.0,645,Rented,33,Male,Declined
b62d899a-2a72-4914-8833-69956dc21604,CUST113102,2022-12-14,Home Loan,598000.0,240,11.38,Medical Emergency,Unemployed,52800.0,734,Rented,58,Other,Approved
e1346b46-1f74-496a-ae87-1e43420e14c1,CUST107724,2022-09-29,Business Loan,554000.0,24,10.66,Wedding,Business Owner,90900.0,723,Owned,53,Male,Approved
af7861f7-a9a6-4b7c-ae65-80fc88c9cb40,CUST110959,2023-02-22,Car Loan,355000.0,60,9.3,Home Renovation,Self-Employed,53300.0,752,Jointly Owned,60,Other,Approved
b341f119-05fa-48c5-88e3-c8240bc9b518,CUST109125,2024-12-29,Personal Loan,203000.0,12,14.35,Education,Unemployed,51600.0,743,Jointly Owned,63,Male,Approved
e7fc66d5-3bd3-4ed7-864a-dea039cbaa4d,CUST102181,2023-09-28,Car Loan,403000.0,120,9.1,Business Expansion,Unemployed,41100.0,649,Jointly Owned,33,Other,Declined
39f14fa1-9a09-4266-b79e-a2843d9f778f,CUST103260,2024-12-01,Personal Loan,311000.0,120,11.33,Business Expansion,Salaried,44000.0,723,Rented,53,Other,Approved
7e2ed4f0-ab23-4f2d-b974-15d528a0acca,CUST113623,2024-07-05,Education Loan,534000.0,360,13.4,Education,Business Owner,68500.0,741,Rented,52,Female,Approved
b9a6652b-9521-40bb-822d-1b333bd4173a,CUST103710,2025-05-25,Car Loan,1400000.0,360,12.92,Vehicle Purchase,Unemployed,14100.0,668,Rented,49,Female,Approved
42cfce9b-3cba-420b-9556-cd6e5a9a0743,CUST106333,2023-09-05,Car Loan,658000.0,12,11.8,Business Expansion,Self-Employed,42800.0,764,Owned,63,Other,Approved
a3b2fa3f-84ec-4de9-99a4-1ada25fade67,CUST110601,2022-07-10,Education Loan,525000.0,24,11.34,Wedding,Business Owner,33400.0,707,Owned,60,Male,Approved
545a34a9-be74-40bb-a3b5-e9ef6a442340,CUST115077,2024-07-11,Business Loan,186000.0,60,9.39,Medical Emergency,Salaried,76000.0,725,Jointly Owned,49,Male,Approved
332ad8ec-51f9-475a-95e8-59514ea34235,CUST117048,2025-05-29,Education Loan,791000.0,120,8.37,Education,Student,54100.0,653,Rented,44,Other,Approved
